# critic_loss generator_loss wasserstein_gap gradient_penalty score_real score_fake real_increment_std fake_increment_std increment_std_rel_error checkpoint_selection_score
-1.358616594225168193e-02 5.388982407748699188e-02 1.396275386214256356e-02 3.765880937862675366e-05 -4.101124703884125033e-02 -5.497400090098381042e-02 3.546366617083549638e-02 4.720122553408145905e-02 3.309742232055998823e-01 3.449746358771210719e-01
-1.343933902680873906e-02 5.375253595411777496e-02 1.380435638129711221e-02 3.650174294307362017e-05 -4.076913595199584822e-02 -5.457349233329296390e-02 3.546350784599781175e-02 4.702980853617191176e-02 3.261465487304650024e-01 3.399874068547051875e-01
-1.476509077474474907e-02 5.471075884997844696e-02 1.512687988579273189e-02 3.617889669840224223e-05 -4.052724279463291307e-02 -5.565412268042564670e-02 3.546322435140610019e-02 4.691943265497684756e-02 3.230447460086485201e-01 3.382078047911396546e-01
-1.540382923558354308e-02 5.756180547177791595e-02 1.576206125319003920e-02 3.582321114663500610e-05 -4.028956443071365218e-02 -5.605162568390369138e-02 3.546349406242370328e-02 4.664324596524238586e-02 3.152467684888737853e-01 3.310446529532104498e-01
-1.529676672071218421e-02 5.596981570124626160e-02 1.566517092287540366e-02 3.684041948872618513e-05 -4.006146825850009918e-02 -5.572663918137550632e-02 3.546344004571437558e-02 4.662724100053310117e-02 3.147974629678665925e-01 3.304994743102306898e-01
-1.502235243096947635e-02 5.708819068968296051e-02 1.538419090211391380e-02 3.618383598222862794e-05 -3.983455747365951399e-02 -5.521874837577343126e-02 3.546348325908184329e-02 4.625243134796619415e-02 3.042269708748133739e-01 3.196473456129095281e-01
-1.511476719751954009e-02 5.487519875168800354e-02 1.547660194337368081e-02 3.618347946030553295e-05 -3.960760720074176650e-02 -5.508420914411545077e-02 3.546360209584235867e-02 4.614997915923595151e-02 3.013336613187721502e-01 3.168464467416061692e-01
-1.518713533878326451e-02 5.361239239573478699e-02 1.554872505366802250e-02 3.615898785938043283e-05 -3.939251601696014404e-02 -5.494124107062816481e-02 3.546322584152221402e-02 4.597089663147926192e-02 2.962976587808832662e-01 3.118825428224106244e-01
-1.569656403735280106e-02 5.463485047221183777e-02 1.604019664227962494e-02 3.436326442169956592e-05 -3.917425498366355896e-02 -5.521445162594318390e-02 3.546345978975296021e-02 4.587151668965816498e-02 2.934867878463197632e-01 3.095613477530210766e-01
-1.630075043067336082e-02 5.789851956069469452e-02 1.664241328835487296e-02 3.416629479033872350e-05 -3.896523416042328020e-02 -5.560764744877814969e-02 3.546361140906810483e-02 4.566535837948322574e-02 2.876680226514902738e-01 3.043446022346354973e-01
-1.650152979418635299e-02 5.386362969875335693e-02 1.685166284441947868e-02 3.501329374557826804e-05 -3.875801712274551392e-02 -5.560967996716499606e-02 3.546334579586982866e-02 4.541697539389133453e-02 2.806737315490424600e-01 2.975604076872074844e-01
-1.682735010981559892e-02 5.236210301518440247e-02 1.716810725629329751e-02 3.407572876312769949e-05 -3.855565004050731659e-02 -5.572375729680061063e-02 3.546332344412803789e-02 4.520952217280864438e-02 2.748247423499599607e-01 2.920269253350163963e-01
-1.630865987390279701e-02 5.404727160930633545e-02 1.665146015584468772e-02 3.428003328735940429e-05 -3.836674802005290985e-02 -5.501820817589760104e-02 3.546374253928661485e-02 4.522160440683364868e-02 2.751503696052992054e-01 2.918361097944312532e-01
-1.644981661811471124e-02 5.625864490866661072e-02 1.678510122001171043e-02 3.352846342750126360e-05 -3.817089237272739549e-02 -5.495599359273910245e-02 3.546348698437214175e-02 4.476845785975456377e-02 2.623817245952295707e-01 2.792003542786687942e-01
-1.612610276788473129e-02 5.426401644945144653e-02 1.645979620516300340e-02 3.336936169944238189e-05 -3.798622936010360995e-02 -5.444602556526660642e-02 3.546336852014064789e-02 4.459828138351440430e-02 2.575872863833618687e-01 2.740804519502243464e-01
-1.556608239188790252e-02 5.443203262984752655e-02 1.590741053223609924e-02 3.413283338886685940e-05 -3.780775517225265503e-02 -5.371516570448875427e-02 3.546344116330146790e-02 4.454522691667080203e-02 2.560886776693098721e-01 2.720302210349348493e-01
-1.484625153243541648e-02 5.279296077787876129e-02 1.517067290842533112e-02 3.244214531150646508e-05 -3.763698674738406857e-02 -5.280765965580939969e-02 3.546355515718459944e-02 4.430765546858310422e-02 2.493856093093188842e-01 2.645887243630556940e-01
-1.431114058941602638e-02 5.318177863955497742e-02 1.463977135717868874e-02 3.286309001850895719e-05 -3.747546598315239230e-02 -5.211523734033107758e-02 3.546366542577743253e-02 4.408837929368018826e-02 2.431986024036455474e-01 2.578712368508427333e-01
-1.452665841206908157e-02 5.362573266029357910e-02 1.486201547086238826e-02 3.353570245963055369e-05 -3.732128143310546597e-02 -5.218329690396785597e-02 3.546354211866855483e-02 4.380596429109573364e-02 2.352393944258703851e-01 2.501349455991924153e-01
-1.434712065383791924e-02 4.995093680918216705e-02 1.467241644859313895e-02 3.252960177633212744e-05 -3.716453649103641788e-02 -5.183695293962955336e-02 3.546308055520057401e-02 4.381850361824035645e-02 2.356090596754114030e-01 2.503140057257808859e-01
-1.386394556611776283e-02 5.287999287247657776e-02 1.417656019330024685e-02 3.126145165879279511e-05 -3.702457770705223222e-02 -5.120113790035248080e-02 3.546319641172886172e-02 4.349390678107738217e-02 2.264519609536957967e-01 2.406597825986548367e-01
-1.365389926359057357e-02 5.132235959172248840e-02 1.397199817001819680e-02 3.180988296662690389e-05 -3.688487485051154813e-02 -5.085687302052974840e-02 3.546325340867042403e-02 4.328870438039302687e-02 2.206636509437877036e-01 2.346674589967725488e-01
-1.278209052979946067e-02 5.076141655445098877e-02 1.310470327734947205e-02 3.226127046218607575e-05 -3.675483092665672580e-02 -4.985953420400619784e-02 3.546372875571250638e-02 4.308634176850319186e-02 2.149411040526270633e-01 2.280780686004387214e-01
-1.297546895220875671e-02 5.007530748844146729e-02 1.328894421458244254e-02 3.134752332698553665e-05 -3.662832304835319380e-02 -4.991726726293563982e-02 3.546347022056579867e-02 4.287337362766265730e-02 2.089446791529950276e-01 2.222649708909044397e-01
-1.282501723617315327e-02 4.806476831436157227e-02 1.314126998186111381e-02 3.162528264510910958e-05 -3.651434555649757385e-02 -4.965561553835869113e-02 3.546378463506698331e-02 4.269216731190681596e-02 2.038243450612573227e-01 2.169972403257635352e-01
-1.179873468354344403e-02 4.806862212717533112e-02 1.210993379354476963e-02 3.111990572506329316e-05 -3.640167899429798404e-02 -4.851161278784275194e-02 3.546359837055206021e-02 4.254073575139045993e-02 1.995606116077461578e-01 2.117016653070160070e-01
-1.173743810504674842e-02 4.892727360129356384e-02 1.204110234975814750e-02 3.036642920051235706e-05 -3.629521764814853946e-02 -4.833631999790668349e-02 3.546359427273273329e-02 4.249069392681122104e-02 1.981496742783158405e-01 2.102211430572744899e-01
-1.088680792599916458e-02 4.776408523321151733e-02 1.120200045406818425e-02 3.151923992845695195e-05 -3.619944602251053134e-02 -4.740144647657871385e-02 3.546365946531295638e-02 4.229971915483474870e-02 1.927623881008497519e-01 2.039959077948463873e-01
-1.008732891641557147e-02 4.820677451789379120e-02 1.039005964994430507e-02 3.027306411240715533e-05 -3.611328937113285342e-02 -4.650334902107715329e-02 3.546358719468116483e-02 4.198417700827121457e-02 1.838671812191673138e-01 1.942875139332240209e-01
-9.958341903984545967e-03 4.700214415788650513e-02 1.025386303663253749e-02 2.955211693915771253e-05 -3.603161349892616133e-02 -4.628547653555870056e-02 3.546333871781826019e-02 4.179107695817947665e-02 1.784304148724571992e-01 1.887138300260289003e-01
-9.209424443542956612e-03 4.369286261498928070e-02 9.511283412575722435e-03 3.018591214640764384e-05 -3.595730438828468462e-02 -4.546858780086040358e-02 3.546297922730445862e-02 4.163871817290783206e-02 1.741460836058089379e-01 1.836875529305310728e-01
-8.553000399842858315e-03 4.665402323007583618e-02 8.861096948385238994e-03 3.080965871049556881e-05 -3.589304313063621660e-02 -4.475414007902145386e-02 3.546365387737750868e-02 4.145932607352733473e-02 1.690652693800804018e-01 1.779571759871761416e-01
-7.671574363484978676e-03 4.499440640211105347e-02 7.955453917384147297e-03 2.838795189745724133e-05 -3.583543971180915694e-02 -4.379089362919330597e-02 3.546340242028236250e-02 4.136427640914917131e-02 1.663933403447370729e-01 1.743771822140186833e-01
-6.457080901600420648e-03 4.220129176974296570e-02 6.745465472340584148e-03 2.883845481846947087e-05 -3.578380420804024020e-02 -4.252926968038082262e-02 3.546351902186870714e-02 4.100416563451290269e-02 1.562351048431291078e-01 1.630094087702881611e-01
-5.890304106287658215e-03 4.208287782967090607e-02 6.181044876575470318e-03 2.907406797021394663e-05 -3.574114143848419051e-02 -4.192218631505965909e-02 3.546370752155780792e-02 4.087924659252166470e-02 1.527065117915021308e-01 1.589166307360478092e-01
-6.504892650991678064e-03 4.043204523622989655e-02 6.791433691978454937e-03 2.865410115191480009e-05 -3.570324406027793745e-02 -4.249467775225639066e-02 3.546359390020370483e-02 4.069473780691623688e-02 1.475074387916160135e-01 1.543275265847463829e-01
-5.543737160041928465e-03 4.423160478472709656e-02 5.828021466732025493e-03 2.842843132384587147e-05 -3.568277284502983232e-02 -4.151079431176185608e-02 3.546366952359676639e-02 4.054437652230262479e-02 1.432651236269275596e-01 1.491215735249834251e-01
-4.598771478049457420e-03 4.023492708802223206e-02 4.882248863577842539e-03 2.834774131770245663e-05 -3.565997891128062924e-02 -4.054222777485847612e-02 3.546314388513564786e-02 4.035485833883285800e-02 1.379379806089225668e-01 1.428485772138181342e-01
-3.961816232185810457e-03 3.938074037432670593e-02 4.250177368521690542e-03 2.883611632569227300e-05 -3.564953990280628204e-02 -3.989971727132797519e-02 3.546340614557266097e-02 4.019415490329265872e-02 1.333980367866383909e-01 1.376770502714857736e-01
-3.264832933200523431e-03 3.867783583700656891e-02 3.546751663088798610e-03 2.819186938722850687e-05 -3.564247414469719211e-02 -3.918922580778598508e-02 3.546356111764907559e-02 4.007790535688400546e-02 1.301150841506552580e-01 1.336900276831312906e-01
-3.212218964472413150e-03 3.898015432059764862e-02 3.491766378283500758e-03 2.795473628793843226e-05 -3.565029725432396213e-02 -3.914206363260745725e-02 3.546344004571437558e-02 3.997114226222038547e-02 1.271084308394284101e-01 1.306281519539998492e-01
-1.840861915843561205e-03 3.794128261506557465e-02 2.113821357488632115e-03 2.729594361881026863e-05 -3.566406257450580736e-02 -3.777788393199443817e-02 3.546349480748176713e-02 3.973485752940177779e-02 1.204439310053117967e-01 1.225850483064192392e-01
-9.346489561721682982e-04 3.524292632937431335e-02 1.210115849971771240e-03 2.754669058049330623e-05 -3.568972125649452071e-02 -3.689983710646629195e-02 3.546347990632057329e-02 3.969055190682411333e-02 1.191950708602334263e-01 1.204327334007856964e-01
-6.322305562207475305e-04 3.470479883253574371e-02 9.085781872272491672e-04 2.763476277323206887e-05 -3.571804724633693973e-02 -3.662662543356418748e-02 3.546356298029422482e-02 3.930971063673496108e-02 1.084535036276372821e-01 1.093897165776377689e-01
2.771794679574668475e-05 3.495712392032146454e-02 2.400409430265426636e-04 2.677588727237889408e-05 -3.575963862240314622e-02 -3.599967956542968889e-02 3.546348176896572252e-02 3.931540772318840166e-02 1.086166885476231858e-01 1.088835053779221018e-01
1.103933952981606039e-03 3.770810924470424652e-02 -8.305802941322327094e-04 2.733536639425437830e-05 -3.580217845737933974e-02 -3.497159816324710985e-02 3.546357341110706329e-02 3.927246443927288194e-02 1.074029112606425945e-01 1.082608269211690760e-01
1.125085877720266537e-03 3.618191555142402649e-02 -8.549928665161132596e-04 2.700929926504613967e-05 -3.585819303989410539e-02 -3.500320017337799072e-02 3.546330519020557404e-02 3.891360424458980422e-02 9.729208926752429265e-02 9.817409143330545207e-02
1.145676008309237616e-03 3.392807021737098694e-02 -8.845299482345581488e-04 2.611460568004986407e-05 -3.591878414154052457e-02 -3.503425419330596924e-02 3.546340018510818481e-02 3.882034011185168942e-02 9.465927996544713785e-02 9.556992451936174859e-02
2.988701965659856623e-03 3.338877670466899872e-02 -2.729636058211326512e-03 2.590659241832327233e-05 -3.598650246858596524e-02 -3.325686641037464003e-02 3.546355217695236484e-02 3.858527205884456496e-02 8.802614769743705159e-02 9.078169034806671256e-02
2.552677475614473310e-03 3.357524424791336060e-02 -2.298956736922264099e-03 2.537207801651675322e-05 -3.606338389217853685e-02 -3.376442715525627275e-02 3.546318300068378171e-02 3.844999745488166670e-02 8.422296594347078447e-02 8.654729475840956809e-02
3.271939244586974556e-03 3.058938495814800262e-02 -3.010689839720726100e-03 2.612493863125564598e-05 -3.614596687257289748e-02 -3.313527703285217008e-02 3.546344265341758867e-02 3.830012790858745853e-02 7.998899832745119676e-02 8.302581310580317564e-02
4.074217216111719435e-03 2.980321273207664490e-02 -3.813330084085464478e-03 2.608871036500204219e-05 -3.623728491365909438e-02 -3.242395482957362990e-02 3.546356856822967252e-02 3.812480159103870392e-02 7.504132071801926374e-02 7.888073951246972471e-02
4.994232626631856138e-03 3.092149924486875534e-02 -4.739275947213172739e-03 2.549566379457246580e-05 -3.633736819028854370e-02 -3.159809224307537356e-02 3.546343296766281405e-02 3.810741528868675371e-02 7.455517133268764474e-02 7.931994294369539011e-02
6.423133937641978090e-03 3.154126554727554321e-02 -6.165648996829986746e-03 2.574849022494163229e-05 -3.644464947283267836e-02 -3.027900047600269248e-02 3.546343259513377866e-02 3.804934620857238631e-02 7.291774721549441896e-02 7.910914470254934439e-02
5.940475268289446831e-03 3.033907990902662277e-02 -5.691020749509334564e-03 2.494545860827202045e-05 -3.656348027288913727e-02 -3.087245952337980270e-02 3.546361587941646715e-02 3.791423253715038577e-02 6.910227840267087196e-02 7.481824461078848132e-02
7.232993468642234455e-03 3.186068311333656311e-02 -6.979096867144107992e-03 2.538965745770838247e-05 -3.668875396251678606e-02 -2.970965709537267546e-02 3.546352647244930406e-02 3.787992335855960846e-02 6.813752399720889030e-02 7.514201052181071483e-02
7.438371423631906509e-03 2.925586234778165817e-02 -7.185725308954715555e-03 2.526460448279976709e-05 -3.682514131069183211e-02 -2.963941600173711916e-02 3.546332046389579634e-02 3.772105462849140167e-02 6.366392472556191284e-02 7.087491463899942001e-02
8.261516643688082001e-03 2.830882649868726730e-02 -8.011110313236712716e-03 2.504062340449309112e-05 -3.697225078940391541e-02 -2.896114047616720269e-02 3.546379320323467255e-02 3.753820732235908786e-02 5.849385899522764609e-02 6.653000993186886092e-02
8.909235242754220963e-03 2.952031325548887253e-02 -8.659149333834648826e-03 2.500860628060763566e-05 -3.712745495140552798e-02 -2.846830561757087569e-02 3.546356074512004714e-02 3.742095865309238295e-02 5.519462419425800320e-02 6.387878213437325758e-02
8.552898885682225227e-03 2.828045748174190521e-02 -8.308490552008152702e-03 2.444083238515304266e-05 -3.728680200874805173e-02 -2.897831145673990250e-02 3.546344526112079482e-02 3.723781555891036987e-02 5.003378224181774525e-02 5.836671362621104892e-02
8.956479560583829186e-03 3.149258159101009369e-02 -8.711178600788117149e-03 2.453011584293563054e-05 -3.744893781840800961e-02 -2.873775921761989594e-02 3.546351641416549405e-02 3.711866028606891632e-02 4.667173589124462563e-02 5.540744460787567355e-02
9.323693346232175827e-03 2.883367054164409637e-02 -9.081100113689899445e-03 2.425933289487147839e-05 -3.762043118476867537e-02 -2.853933107107877593e-02 3.546336553990840634e-02 3.702177219092846194e-02 4.394412733394893050e-02 5.304948678053370004e-02
9.365232475101948478e-03 2.850745525211095810e-02 -9.122579917311668049e-03 2.426526098133763434e-05 -3.780799768865108351e-02 -2.868541777133941720e-02 3.546350039541721483e-02 3.692263588309287886e-02 4.114471136140517016e-02 5.029155653969817619e-02
1.087711937725543976e-02 2.824379969388246536e-02 -1.063056029379367759e-02 2.465592315274989165e-05 -3.799820877611637115e-02 -2.736764848232269356e-02 3.546353578567505022e-02 3.675961792469024936e-02 3.654689557216076606e-02 4.720211178910718730e-02
1.114901611581444775e-02 2.628434356302022934e-02 -1.090321689844131470e-02 2.457992013660259545e-05 -3.819561302661896030e-02 -2.729239612817764213e-02 3.546337597072124481e-02 3.665485158562660495e-02 3.359735451738862788e-02 4.452515133596654517e-02
